카테고리_대,카테고리_소,공원명,소재지지번주소,위도,경도
공원,어린이공원,일신공원,서울특별시 성북구 종암동 134-8,37.59999069,127.0395876
공원,소공원,길음골공원,서울특별시 성북구 길음동 1285,37.60944177,127.0193237
공원,소공원,길섶공원,서울특별시 성북구 길음동 1285-10,37.61057497,127.0186126
공원,소공원,잔월공원,서울특별시 성북구 하월곡동 230-1,37.6040624,127.031506
공원,소공원,행복한공원,서울특별시 성북구 길음동 1284-13,37.60822513,127.0195532
공원,소공원,두레공원,서울특별시 성북구 길음동 1284-8,37.60655851,127.0176651
공원,소공원,돌마루공원,서울특별시 성북구 삼선동3가 116-1,37.5880187,127.012142
공원,소공원,되너미공원,서울특별시 성북구 돈암동 644-2,37.5992171,127.0137028
공원,소공원,꿈빛공원,서울특별시 성북구 정릉동 1039,37.60224083,127.0116561
공원,근린공원,길빛공원,서울특별시 성북구 길음동 1288-12,37.60976006,127.0265188
공원,근린공원,정릉동공원,서울특별시 성북구 정릉동 1021-2,37.61846189,127.0045308
공원,어린이공원,자주바위공원,서울특별시 성북구 보문동6가 458-3,37.58287149,127.0178925
공원,어린이공원,동방공원,서울특별시 성북구 장위동 219-223,37.61664297,127.0435038
공원,근린공원,오동공원,서울특별시 성북구 하월곡동 산2-1,37.61064628,127.0404131
공원,근린공원,개운산공원,서울특별시 성북구 돈암동 산 6-1,37.59720671,127.0257184
공원,근린공원,청량공원,서울특별시 성북구 석관동 409,37.60635811,127.0539954
공원,근린공원,모랫말공원,서울특별시 성북구 하월곡동 90-206,37.604825,127.032787
공원,근린공원,아름드리공원,서울특별시 성북구 하월곡동 225-2,37.60992341,127.037977
공원,근린공원,숭인공원,서울특별시 성북구 보문동6가 458-4,37.58287311,127.0178911
공원,어린이공원,삼선공원,서울특별시 성북구 삼선동1가 303,37.58323585,127.010390
공원,어린이공원,범바위공원,서울특별시 성북구 안암동2가 140-3,37.58549036,127.0214092
공원,어린이공원,꿈나라공원,서울특별시 성북구 보문동7가 108-2,37.58029718,127.023018
공원,어린이공원,배밭골공원,서울특별시 성북구 정릉동 895,37.60812583,126.9986863
공원,어린이공원,동산공원,서울특별시 성북구 하월곡동 96-78,37.60459386,127.034528
공원,어린이공원,밤골공원,서울특별시 성북구 하월곡동 산2-140,37.607541,127.039921
공원,어린이공원,햇살공원,서울특별시 성북구 상월곡동 97-37,37.60591304,127.0485162
공원,어린이공원,향기공원,서울특별시 성북구 상월곡동 101-6,37.6091215585,127.0447354027
공원,소공원,맑은소리공원,서울특별시 성북구 길음동 1288-11,37.61025298,127.0270613
공원,소공원,별빛누리공원,서울특별시 성북구 길음동 1287-3,37.60760199,127.0161349
공원,소공원,돌이음공원,서울특별시 성북구 석관동 410-3,37.6069043,127.0652173
공원,소공원,도란도란공원,서울특별시 성북구 석관동 410-4,37.60567055,127.0653636
공원,문화공원,상길례공원,서울특별시 성북구 장위동 319-2,37.61972141,127.0453689
공원,근린공원,북악산공원,서울특별시 성북구 성북동 산 25-1,37.59555894,126.9864035
공원,근린공원,북한산공원,서울특별시 성북구 정릉동 산1-1,37.61906876,127.0054953
공원,근린공원,삼청공원,서울특별시 성북구 성북동 산25-1,37.59555894,126.9864035
공원,어린이공원,논골새싹공원,서울특별시 성동구 행당동 347-2,37.55751131,127.0250458
공원,어린이공원,꽃재공원,서울특별시 성동구 하왕십리동 1069,37.56781934,127.0278897
공원,어린이공원,전관원공원,서울특별시 성동구 행당동 90-2,37.55467447,127.0404902
공원,소공원,동부공원,서울특별시 성동구 성수동1가 656-1735,37.54524583,127.0474356
공원,소공원,청송공원,서울특별시 성동구 성수동2가 277-23,37.54599593,127.0587894
공원,소공원,향림공원,서울특별시 성동구 성수동2가 289-28,37.54703666,127.0533154
공원,소공원,장미공원,서울특별시 성동구 송정동 107,37.5522684,127.0694222
공원,소공원,금옥공원,서울특별시 성동구 금호동2가 1213,37.55306047,127.0214356
공원,소공원,금남공원,서울특별시 성동구 금호동3가 701,37.55054813,127.0213924
공원,소공원,옥정공원,서울특별시 성동구 옥수동 562-1,37.5458337,127.0153489
공원,소공원,매봉공원,서울특별시 성동구 옥수동 561-1,37.54729549,127.0121475
공원,소공원,왕십리 KCC스위첸공원,서울특별시 성동구 하왕십리동 1002-1,37.56067856,127.0268748
공원,기타,뉴타운2구역공원,서울특별시 성동구 상왕십리동 811-3,37.56782502,127.0250536
공원,기타,뉴타운1구역공원,서울특별시 성동구 하왕십리동 1066-1,37.56782502,127.0250536
공원,어린이공원,청계꿈나무공원,서울특별시 성동구 하왕십리동 1068,37.56781934,127.0278905
공원,어린이공원,푸른공원,서울특별시 성동구 금호동4가 235-3,37.54733277,127.0235968
공원,어린이공원,견우공원,서울특별시 성동구 상왕십리동 816-3,37.5665905,127.0240825
공원,어린이공원,직녀공원,서울특별시 성동구 하왕십리동 1070-5,37.5667467,127.0278177
공원,소공원,트리마제공원,서울특별시 성동구 성수동1가 718,37.53923821,127.0446715
공원,소공원,하왕1-5구역공원,서울특별시 성동구 하왕십리동 1071-2,37.56007539,127.0241246
공원,소공원,행당4구역공원,서울특별시 성동구 행당동 323-24,37.5555693,127.0320798
공원,근린공원,금호공원,서울특별시 성동구 금호동3가 1266,37.54904117,127.0190199
공원,근린공원,용답휴식공원,서울특별시 성동구 용답동 128-3,37.56999106,127.0468202
공원,근린공원,성수공원,서울특별시 성동구 성수동2가 302-25,37.54477086,127.0518411
공원,어린이공원,성원공원,서울특별시 성동구 성수동1가 13-21,37.55011556,127.0499031
공원,어린이공원,동마장공원,서울특별시 성동구 마장동 780-1,37.56622804,127.0456969
공원,어린이공원,응봉새말공원,서울특별시 성동구 응봉동 228-23,37.55186593,127.035857
공원,어린이공원,사근공원,서울특별시 성동구 사근동 291-10,37.563417,127.0475948
공원,어린이공원,마장공원,서울특별시 성동구 마장동 399-102,37.56233458,127.0415003
공원,어린이공원,성삼공원,서울특별시 성동구 성수동2가 273-11,37.54195313,127.0606155
공원,어린이공원,은행나무터공원,서울특별시 성동구 성수동2가 316-9,37.54369439,127.0537509
공원,어린이공원,아남공원,서울특별시 성동구 성수동2가 280-12,37.54732598,127.0646691
공원,어린이공원,열림공원,서울특별시 성동구 성수2가1동 327-3,37.53962218,127.056782
공원,어린이공원,응봉개나리공원,서울특별시 성동구 응봉동 270,37.54866971,127.0318722
공원,어린이공원,서마장공원,서울특별시 성동구 마장동 450-67,37.57152303,127.0374347
공원,어린이공원,송정공원,서울특별시 성동구 송정동 90-4,37.55519167,127.0703837
공원,어린이공원,미소공원,서울특별시 성동구 하왕십리동 1055,37.56051006,127.0235037
공원,어린이공원,응삼공원,서울특별시 성동구 응봉동 15-1,37.55433983,127.0348842
공원,어린이공원,상원공원,서울특별시 성동구 성수동1가 715-1,37.54753298,127.0483982
공원,어린이공원,보람공원,서울특별시 성동구 마장동 827,37.56613727,127.0381819
공원,어린이공원,무지개공원,서울특별시 성동구 성수동2가 844,37.54157394,127.0534386
공원,소공원,도장골공원,서울특별시 성동구 행당동 346-2,37.55480888,127.0273997
공원,어린이공원,도선공원,서울특별시 성동구 홍익동 370,37.56550468,127.031418
공원,어린이공원,살구골공원,서울특별시 성동구 행당동 376-3,37.55573009,127.0335764
공원,어린이공원,금동공원,서울특별시 성동구 금호동2가 1218,37.54942229,127.0256915
공원,근린공원,달맞이공원,서울특별시 성동구 금호동4가 산 27,37.5433496,127.0193024
공원,근린공원,무학봉공원,서울특별시 성동구 하왕십리동 890-243,37.56123125,127.0259523
공원,근린공원,감로천생태공원,서울특별시 금천구 독산동 373,37.46964774,126.9078499
공원,근린공원,산기슭공원,서울특별시 금천구 시흥동 산138-3,37.46364031,126.9076165
공원,근린공원,금천체육공원,서울특별시 금천구 독산동 산118-4,37.468313,126.908522
공원,근린공원,삼성산시민휴식공원,서울특별시 금천구 시흥동 산116,37.454747,126.9100496
공원,근린공원,독산자연공원,서울특별시 금천구 독산동 산89-5,37.47348901,126.9072777
공원,근린공원,독산근린공원,서울특별시 금천구 독산동 1086,37.46327361,126.8849344
공원,근린공원,금천폭포공원,서울특별시 금천구 시흥동 937-2,37.44639673,126.9044447
공원,어린이공원,조마공원,서울특별시 금천구 가산동 148-11,37.47561479,126.8955477
공원,어린이공원,무아래공원,서울특별시 금천구 가산동 234-29,37.473337,126.893278
공원,어린이공원,골말공원,서울특별시 금천구 가산동 28-2,37.482876,126.884528
공원,어린이공원,참새공원,서울특별시 금천구 독산동 1088-2,37.45695474,126.8871937
공원,어린이공원,파랑새공원,서울특별시 금천구 독산동 1095-1,37.454889,126.8888743
공원,어린이공원,철쭉공원,서울특별시 금천구 독산동 1112,37.45288913,126.8896337
공원,어린이공원,두산공원,서울특별시 금천구 독산동 298-1,37.47303262,126.8942618
공원,어린이공원,다람쥐공원,서울특별시 금천구 독산동 999-11,37.46824515,126.8908193
공원,어린이공원,푸른골공원,서울특별시 금천구 독산동 1038-9,37.466546,126.9032037
공원,어린이공원,무지개공원,서울특별시 금천구 독산동 1063-14,37.46282267,126.9009392
공원,어린이공원,옥계공원,서울특별시 금천구 독산동 1067-9,37.460149,126.900302
공원,어린이공원,무궁화공원,서울특별시 금천구 독산동 378-291,37.46442655,126.9044106
공원,어린이공원,새록어린이공원,서울특별시 은평구 녹번동 158-1,37.6039347476,126.9238721266
공원,어린이공원,응암동어린이공원,서울특별시 은평구 응암동 85-41,37.6017212431,126.9235285369
공원,어린이공원,신록어린이공원,서울특별시 은평구 녹번동 20-6,37.6051629284,126.9382116719
공원,어린이공원,참다래어린이공원,서울특별시 은평구 응암동 120-22,37.5952985005,126.9173370393
공원,어린이공원,포수동어린이공원,서울특별시 은평구 응암동 115-25,37.5981006364,126.9195000672
공원,어린이공원,시루메어린이공원,서울특별시 은평구 증산동 185-1,37.583033644,126.9065733201
공원,어린이공원,연서어린이공원,서울특별시 은평구 역촌동 32-36,37.604138638,126.9166648762
공원,어린이공원,역마을어린이공원,서울특별시 은평구 역촌동 39-2,37.6011831707,126.9186750578
공원,어린이공원,역말어린이공원,서울특별시 은평구 역촌동 47-1,37.6069167334,126.9142523563
공원,어린이공원,인조유기비어린이공원,서울특별시 은평구 역촌동 8-11,37.6086839075,126.9165280095
공원,어린이공원,대조동어린이공원,서울특별시 은평구 대조동 212,37.6153707638,126.9195726307
공원,어린이공원,길마어린이공원,서울특별시 은평구 갈현동 474-1,37.614801423,126.915691147
공원,어린이공원,궁말어린이공원,서울특별시 은평구 갈현동 327-21,37.6168849263,126.9089400905
공원,어린이공원,박석어린이공원,서울특별시 은평구 갈현동 416-3,37.6250844333,126.9184395729
공원,어린이공원,좌월어린이공원,서울특별시 은평구 갈현동 513-1,37.6173167517,126.9133097585
공원,어린이공원,갈곡리어린이공원,서울특별시 은평구 갈현동 436-51,37.6238888205,126.9166300329
공원,어린이공원,새락골어린이공원,서울특별시 은평구 신사동 5-21,37.5989547732,126.911325089
공원,어린이공원,호연어린이공원,서울특별시 은평구 녹번동 95-44,37.6054842139,126.9310602386
공원,어린이공원,분토골어린이공원,서울특별시 은평구 증산동 163-34,37.5868335149,126.9118763633
공원,어린이공원,서갈현동어린이공원,서울특별시 은평구 갈현동 434-38,37.621374693,126.9157238232
공원,어린이공원,새장골어린이공원,서울특별시 은평구 불광동 444-1,37.6251324246,126.9261927814
공원,근린공원,궁동공원,서울특별시 서대문구 연희동 산118-1,37.56861286,126.9196524
공원,근린공원,독립공원,서울특별시 서대문구 현저동 101,37.57460851,126.9556118
공원,근린공원,백련공원,서울특별시 서대문구 홍은동 산11-313,37.59062231,126.9333664
공원,근린공원,복주산공원,서울특별시 서대문구 북아현동176-25,37.574878,126.913075
공원,근린공원,중앙공원,서울특별시 서대문구 북가좌동 480,37.57514307,126.9133826
공원,근린공원,창천공원,서울특별시 서대문구 창천동 4-55,37.5578737345,126.9402803289
공원,근린공원,연의공원,서울특별시 양천구 신정3동 1320-9외 6필지,37.514067,126.830401
공원,소공원,불광동3구역소공원,서울특별시 은평구 불광동641-1일대,37.648497,126.929826
공원,소공원,북한산풀잎소공원,서울특별시 은평구 불광동 638-3 일대,37.648497,126.929826
공원,소공원,아미산자락소공원,서울특별시 은평구 불광동 643-3,37.61676413,126.9288671
공원,소공원,놀뫼소공원,서울특별시 은평구 응암동 762-4,37.59853895,126.9258631
공원,소공원,폭포동소공원,서울특별시 은평구 진관동 158-14일원,37.637075,126.916493
공원,소공원,잿말소공원,서울특별시 은평구 진관동 195-16,37.64149246,126.9390162
공원,소공원,한옥마을소공원,서울특별시 은평구 진관동 211-34,37.64264507,126.9396138
공원,소공원,풋나무골소공원,서울특별시 은평구 신사동372-1,37.59850902,126.9078699
공원,소공원,녹번동산들바람소공원,서울특별시 은평구 녹번동 283-7,37.60404782,126.9355487
공원,소공원,수색4구역 소공원,서울특별시 은평구 수색동 417-2,37.58399038,126.8933975
공원,소공원,DMC소공원,서울특별시 은평구 수색동 418-3,37.58214214,126.9007693
공원,소공원,해바람소공원,서울특별시 은평구 응암동 768-1,37.59635485,126.9206968
공원,소공원,은평마루소공원,서울특별시 은평구 응암동 769-4,37.60089001,126.9321475
공원,주제공원,금암문화공원 (은평뉴타운제1호문화공원)공원,서울특별시 은평구 진관동 53-5,37.624806,126.927410
공원,주제공원,제각말문화공원 (은평뉴타운제2호 문화공원)공원,서울특별시 은평구 진관동 135-26,37.63995171,126.9373541
공원,기타공원,불광동위령탑마을마당공원,서울특별시 은평구 불광동1 247-4,37.613620,126.929777
공원,기타공원,구산마을마당공원,서울특별시 은평구 구산 산173-23,37.595561,126.904347
공원,기타공원,신사동마을마당공원,서울특별시 은평구 불광동1 247,37.594385,126.908643
공원,기타공원,대조동마을마당공원,서울특별시 은평구 대조동 48-42,37.6105410983,126.9189024344
공원,기타공원,자투리(녹번동)마을마당공원,서울특별시 은평구 녹번동 103-23,37.6059128125,126.9269063415
공원,기타공원,자투리(신사동)마을마당공원,서울특별시 은평구 신사동2 300-153,37.618267,126.932812
공원,기타공원,불광동마을마당공원,서울특별시 은평구 불광동 331-106,37.6187497849,126.9271211628
공원,기타공원,역촌동동마을마당공원,서울특별시 은평구 역촌동 2-108,37.6083933611,126.9195025064
공원,기타공원,갈현동동마을마당공원,서울특별시 은평구 갈현동 526-6,37.6150266573,126.9103380165
공원,기타공원,신사동2동마을마당공원,서울특별시 은평구 신사동 200-170,37.5939694853,126.9081273695
공원,기타공원,역촌동2동마을마당공원,서울특별시 은평구 역촌동2 62-21,37.616903,126.928972
공원,기타공원,응암동1동마을마당공원,서울특별시 은평구 응암동 97-17,37.5999422399,126.9260052727
공원,기타공원,불광동3동마을숲마을마당공원,서울특별시 은평구 불광동3 480-181,37.587015,126.923141
공원,기타공원,대조동동청사옆마을마당공원,서울특별시 은평구 대조동 214-8,37.6140950189,126.9205228107
공원,기타공원,연천초교앞마을마당공원,서울특별시 은평구 불광동2 137-5,37.605192,126.923387
공원,기타공원,구산동마을공원,서울특별시 은평구 구산동 340-1,37.61452363,126.9084083
공원,기타공원,도원극장옆마을마당공원,서울특별시 은평구 녹번동 74-5,37.60153016,126.9299051
공원,기타공원,응암동3동마을마당공원,서울특별시 은평구 응암동3동 337-52,37.605954,126.927616
공원,기타공원,구현초교 앞마을마당공원,서울특별시 은평구 구산동 산41-19,37.60939358,126.9065788
공원,기타공원,녹번동마을마당공원,서울특별시 은평구 녹번동 104-7,37.60609317,126.9276124
공원,기타공원,연신초교옆마을마당공원,서울특별시 은평구 불광동3동 69,37.610501,126.918888
공원,기타공원,구산동청사앞소공원,서울특별시 은평구 구산동 27-7,37.61147972,126.9102565
공원,기타공원,구산동마을공원확대공원,서울특별시 은평구 구산동 345-6,37.61489305,126.907780
공원,기타공원,구산초교앞마을마당공원,서울특별시 은평구 구산동 153-2,37.61180436,126.9100287
공원,기타공원,팜스퀘어 소공원,서울특별시 은평구 대조동 240-3,37.60909022,126.9293777
공원,기타공원,신사동2동 공공공지공원,서울특별시 은평구 신사동2동 163-51,37.593894,126.908112
공원,기타공원,오손길마을마당공원,서울특별시 은평구 응암동 365-30,37.59187252,126.9182665
공원,기타공원,평화공원,서울특별시 은평구 녹번동 153-1,37.60514883,126.9230105
공원,기타공원,물빛공원,서울특별시 은평구 갈현동 397,37.618962,126.9211621
공원,어린이공원,벽오산공원,서울특별시 강북구 미아동 258-56,37.6275862,127.0302734
공원,어린이공원,미아도심소공원,서울특별시 강북구 미아동 258-148,37.62544556,127.0313106
공원,어린이공원,오패공원,서울특별시 강북구 미아동 258-236,37.6223139,127.0323129
공원,어린이공원,한빛공원,서울특별시 강북구 미아동 222-20,37.6275981,127.0229662
공원,어린이공원,운산공원,서울특별시 강북구 미아동 165-3,37.6321329,127.025456
공원,어린이공원,솔샘공원,서울특별시 강북구 송천동 329-15,37.6184142,127.0270508
공원,어린이공원,으뜸공원,서울특별시 강북구 미아동 309-43,37.6236134,127.0262421
공원,어린이공원,세일공원,서울특별시 강북구 미아동 159-71,37.6338794,127.0252746
공원,기타,북한산도시자연공원,서울특별시 강북구 미아동 산108-19,37.6210716,127.0083592
공원,어린이공원,청암공원,서울특별시 강북구 삼양동 776-17,37.6241079,127.0171437
공원,어린이공원,응달마을공원,서울특별시 강북구 송천동 707-73,37.618455,127.024343
공원,어린이공원,하늘공원,서울특별시 강북구 삼양동 791-1776,37.6247032,127.012899
공원,어린이공원,송월공원,서울특별시 강북구 송중동 92-7,37.6163653,127.0321067
공원,소공원,소망공원,서울특별시 강북구 삼양동 791-1467,37.6258055,127.0154221
공원,소공원,미래공원,서울특별시 강북구 삼양동 791-1712,37.6246182,127.0145881
공원,소공원,늘푸른공원,서울특별시 강북구 삼양동 797-9,37.6254089,127.0197435
공원,소공원,폭포공원,서울특별시 강북구 삼각산동 813-6,37.612576,127.021656
공원,소공원,꼭지공원,서울특별시 강북구 삼각산동 811-7,37.6188024,127.017338
공원,어린이공원,테두리공원,서울특별시 강북구 삼각산동 811-8,37.6186251,127.0176915
공원,어린이공원,고갯마루공원,서울특별시 강북구 삼각산동 811-13,37.6164203,127.0169389
공원,어린이공원,미아공원,서울특별시 강북구 송중동 8-73,37.6152567,127.0375807
공원,소공원,미공원,서울특별시 강북구 송중동 71-1,37.6137937,127.0305656
공원,어린이공원,번남공원,서울특별시 강북구 번1동 447-1,37.6357586,127.0247969
공원,어린이공원,논골공원,서울특별시 강북구 번1동 417-27,37.6386856,127.0279086
공원,어린이공원,샛강공원,서울특별시 강북구 번1동 472-44,37.6395202,127.0329966
공원,근린공원,오동근린공원,서울특별시 강북구 번동 산20-1,37.6292331,127.0330524
공원,어린이공원,오얏골공원,서울특별시 강북구 번2동 228,37.6341439,127.0344484
공원,어린이공원,벌리공원,서울특별시 강북구 번3동 240,37.6275219,127.0445034
공원,어린이공원,벌말공원,서울특별시 강북구 번2동 235,37.6296813,127.0396722
공원,어린이공원,오현공원,서울특별시 강북구 번3동 244,37.6245294,127.0466034
공원,어린이공원,샘물공원,서울특별시 강동구 명일1동 315-1,37.5510159,127.1447414
공원,어린이공원,염주골공원,서울특별시 강동구 명일1동 326-10,37.549932,127.1456059
공원,어린이공원,성내천공원,서울특별시 강동구 성내1동 463-4,37.526764,127.123929
공원,어린이공원,새장터공원,서울특별시 강동구 암사1동 468-2,37.55212624,127.130563
공원,어린이공원,광나루공원,서울특별시 강동구 암사2동 515,37.5500717,127.1255454
공원,어린이공원,볕우물공원,서울특별시 강동구 암사1동 453-8,37.553613,127.135704
공원,어린이공원,구암공원,서울특별시 강동구 암사3동 449-8,37.556567,127.137608
공원,어린이공원,선사공원,서울특별시 강동구 암사3동 440,37.55576061,127.1299975
공원,어린이공원,천사공원,서울특별시 강동구 천호2동 363-5,37.54380935,127.1284086
공원,어린이공원,고분다리공원,서울특별시 강동구 천호2동 300,37.54540502,127.131821
공원,어린이공원,동산공원,서울특별시 강동구 천호2동 305-11,37.547119,127.129682
공원,어린이공원,광진공원,서울특별시 강동구 천호2동 338-19,37.542946,127.122505
공원,어린이공원,고명공원,서울특별시 강동구 명일1동 312-30,37.552473,127.143352
공원,근린공원,일자산공원,서울특별시 강동구 둔촌동 산140,37.5330568,127.1513563
공원,근린공원,명일공원,서울특별시 강동구 상일동 135,37.5512577,127.1634092
공원,어린이공원,명우공원,서울특별시 강동구 명일1동 312-206,37.551537,127.141455
공원,어린이공원,혜림공원,서울특별시 강동구 천호1동 47-23,37.54460149,127.139905
공원,어린이공원,성안공원,서울특별시 강동구 성내3동 405-18,37.531369,127.134773
공원,어린이공원,선린공원,서울특별시 강동구 성내3동 424,37.52851478,127.132711
공원,어린이공원,보람공원,서울특별시 강동구 성내3동 444-6,37.52471702,127.131302
공원,어린이공원,안말공원,서울특별시 강동구 성내3동 512,37.531236,127.129903
공원,어린이공원,샛별공원,서울특별시 강동구 성내1동 566,37.526993,127.127036
공원,어린이공원,달님공원,서울특별시 강동구 길동 405-21,37.53621038,127.142551
공원,어린이공원,무궁화공원,서울특별시 강동구 길동 340-17,37.5423345,127.1454038
공원,어린이공원,희망공원,서울특별시 강동구 길동 365-6,37.53897711,127.142255
공원,어린이공원,성심공원,서울특별시 강동구 길동 386-1,37.53831458,127.137376
공원,어린이공원,학마을공원,서울특별시 양천구 신정3동 1293-4,37.508919,126.843669
공원,어린이공원,신기공원,서울특별시 양천구 신정3동 1260,37.514092,126.854244
공원,근린공원,계남공원,"서울특별시 양천구 신정3동 521, 621일대",37.513745,126.844816
공원,어린이공원,푸른공원,서울특별시 양천구 신정3동 1283-1,37.511603,126.837445
공원,어린이공원,신이공원,서울특별시 양천구 신정3동 1284-1,37.512521,126.837529
공원,근린공원,넘은들공원,서울특별시 양천구 신정3동 1286,37.512951,126.840441
공원,어린이공원,하늘마루공원,서울특별시 양천구 신정3동 1316-2,37.512571,126.831703
공원,어린이공원,남도공원,서울특별시 양천구 신월4동 426-4,37.524405,126.840798
공원,어린이공원,문화공원,서울특별시 양천구 신월4동 515,37.521202,126.842733
공원,어린이공원,꿀벌공원,서울특별시 양천구 신월4동 531,37.519986,126.842014
공원,어린이공원,당곡공원,서울특별시 양천구 신월4동 542,37.518649,126.840006
공원,어린이공원,당뒤공원,서울특별시 양천구 신월5동 13-1,37.541496,126.828616
공원,어린이공원,방아다리공원,서울특별시 양천구 신월5동 56-1,37.538641,126.828308
공원,어린이공원,송죽공원,서울특별시 양천구 신월5동 65,37.539399,126.833858
공원,어린이공원,신오공원,서울특별시 양천구 신월5동 73-2,37.538178,126.831469
공원,어린이공원,강월공원,서울특별시 양천구 신월6동 1004,37.515639,126.836422
공원,어린이공원,강신공원,서울특별시 양천구 신월6동 1012-2,37.515669,126.838421
공원,어린이공원,아동공원,서울특별시 양천구 신월7동 922-1,37.523024,126.833504
공원,근린공원,한울공원,서울특별시 양천구 신월7동 956,37.519698,126.832681
공원,근린공원,오솔길공원,서울특별시 양천구 신월7동 977,37.521068,126.836526
공원,어린이공원,금실공원,서울특별시 양천구 신월7동 985,37.518409,126.837199
공원,근린공원,독서공원,서울특별시 양천구 신월7동 987,37.519783,126.834992
공원,근린공원,신월공원,서울특별시 양천구 신월7동 987-2,37.517521,126.833892
공원,근린공원,곰달래공원,서울특별시 양천구 신월7동 904-1,37.524918,126.833053
공원,근린공원,양지공원,서울특별시 양천구 신월7동 936,37.522204,126.830867
공원,도시농업공원,온수도시자연공원,서울특별시 양천구 신월동 산85-4 일대,37.505895,126.840021
공원,어린이공원,해태공원,서울특별시 양천구 신정1동 1017-5,37.521748,126.862147
공원,어린이공원,양명공원,서울특별시 양천구 신정1동 1050-3,37.519271,126.854392
공원,근린공원,신트리공원,서울특별시 양천구 신정1동 310-7,37.514686,126.856359
공원,어린이공원,꿈나무공원,서울특별시 양천구 신정1동 311-1,37.517641,126.858518
공원,어린이공원,개나리공원,서울특별시 양천구 신정1동 312-2,37.517709,126.862844
공원,어린이공원,꽃사과공원,서울특별시 양천구 신정1동 313-2,37.520069,126.864623
공원,어린이공원,단지공원,서울특별시 양천구 신정1동 1033-18,37.519694,126.854131
공원,어린이공원,신정공원,서울특별시 양천구 신정2동 128-198,37.520437,126.874778
공원,어린이공원,신세계공원,서울특별시 양천구 신정2동 119-3,37.521691,126.875895
공원,어린이공원,꽃사슴공원,서울특별시 양천구 신정3동 1195,37.521702,126.848443
공원,어린이공원,구름공원,서울특별시 강동구 강일동 378,37.566745,127.179213
공원,근린공원,능골공원,서울특별시 강동구 강일동 산19,37.556768,127.174727
공원,어린이공원,정목공원,서울특별시 양천구 목4동 767-1,37.536923,126.868305
공원,어린이공원,모세미공원,서울특별시 양천구 목4동 772-1,37.535262,126.868644
공원,어린이공원,마장공원,서울특별시 양천구 목4동 791-22,37.533508,126.864686
공원,문화공원,파리공원,서울특별시 양천구 목5동 906,37.534645,126.877186
공원,근린공원,목마공원,서울특별시 양천구 목5동 910,37.538161,126.885426
공원,어린이공원,햇님공원,서울특별시 양천구 목5동 901-2,37.539933,126.879386
공원,어린이공원,별님공원,서울특별시 양천구 목5동 902-2,37.537814,126.875231
공원,어린이공원,영도공원,서울특별시 양천구 목5동 903-2,37.535067,126.872941
공원,어린이공원,진달래공원,서울특별시 양천구 목5동 904-1,37.531972,126.870154
공원,어린이공원,달님공원,서울특별시 양천구 목5동 911-5,37.535171,126.885482
공원,어린이공원,장미공원,서울특별시 양천구 목5동 912-1,37.534427,126.882744
공원,어린이공원,은하수공원,서울특별시 양천구 목5동 913-1,37.533387,126.878583
공원,어린이공원,신대공원,서울특별시 양천구 신월1동 100-1,37.534828,126.832752
공원,어린이공원,돌다리공원,서울특별시 양천구 신월1동 119,37.531941,126.835812
공원,어린이공원,반곡공원,서울특별시 양천구 신월1동 230-1,37.529181,126.835481
공원,어린이공원,곰달래공원,서울특별시 양천구 신월1동 234-11외 4,37.528711,126.837905
공원,어린이공원,신월공원,서울특별시 양천구 신월1동 240,37.527015,126.838167
공원,어린이공원,신곡공원,서울특별시 양천구 신월2동 459,37.526252,126.845112
공원,어린이공원,꽃동산공원,서울특별시 양천구 신월2동 471,37.526443,126.848436
공원,어린이공원,신장공원,서울특별시 양천구 신월2동 486,37.524231,126.842737
공원,소공원,신월2동소공원,서울특별시 양천구 신월2동 1063-3,37.517502,126.848298
공원,어린이공원,남부공원,서울특별시 양천구 신월3동 156,37.534821,126.826044
공원,어린이공원,경인공원,서울특별시 양천구 신월3동 196,37.532106,126.828788
공원,어린이공원,태양공원,서울특별시 양천구 신월4동 422-1,37.524353,126.838614
공원,기타,수락산<시공원>공원,서울특별시 노원구 상계동 산3-1,37.691731,127.0660338
공원,기타,불암산<시공원>공원,서울특별시 노원구 중계동 산101-1,37.6548441824,127.0811811566
공원,근린공원,영축산<시공원>공원,서울특별시 노원구 월계동 산108,37.62834719,127.057541
공원,근린공원,초안산<시공원>공원,서울특별시 노원구 월계동 산1,37.64354845,127.0514587
공원,근린공원,오목공원,서울특별시 양천구 목1동 921,37.527761,126.873091
공원,어린이공원,무지개공원,서울특별시 양천구 목1동 925-1,37.528935,126.867044
공원,근린공원,용왕산공원,서울특별시 양천구 목2동 199-51,37.541663,126.875061
공원,근린공원,목동공원,서울특별시 양천구 목2동 517 외 37,37.546529,126.879301
공원,근린공원,달마을공원,서울특별시 양천구 목2동 946-1,37.543331,126.868045
공원,어린이공원,한두공원,서울특별시 양천구 목3동 611-1,37.549391,126.865352
공원,어린이공원,백석공원,서울특별시 양천구 목3동 646-23,37.545356,126.864912
공원,어린이공원,무궁화공원,서울특별시 양천구 목3동 712-1,37.541877,126.864247
공원,어린이공원,목동누리공원,서울특별시 양천구 목3동 965-1,37.546104,126.865222
공원,어린이공원,나말공원,서울특별시 양천구 목4동 724-1,37.538689,126.864464
공원,어린이공원,논현은행나무공원,서울특별시 강남구 논현동 47-13,37.51259546,127.0224572
