카테고리_대,카테고리_소,정류소명,위도,경도
bus,bus,용강동주민센터,126.9404187,37.54191773
bus,bus,용강동주민센터,126.9411794,37.54170996
bus,bus,용강동입구,126.9441051,37.53963255
bus,bus,메세나폴리스,126.9129325,37.55094775
bus,bus,마포한강푸르지오,126.912592,37.550787
bus,bus,성산초등학교입구,126.9118677,37.55313023
bus,bus,성산초등학교입구,126.912262,37.553218
bus,bus,기업은행서교동지점(최규하대통령가옥),126.9114639,37.55479154
bus,bus,기업은행서교동지점(최규하대통령가옥),126.9108956,37.55486951
bus,bus,망원시장.망원동월드컵시장입구,126.9087602,37.55733717
bus,bus,망원시장.망원동월드컵시장입구,126.9089433,37.55759113
bus,bus,망원동방울내길입구,126.9063647,37.56042755
bus,bus,망원동방울내길입구,126.9057249,37.56059465
bus,bus,성서초등학교,126.9114976,37.55880324
bus,bus,성서초등학교,126.9111731,37.55851374
bus,bus,합정한강아파트,126.9072377,37.55109381
bus,bus,미원아파트입구,126.9032162,37.55912293
bus,bus,미원아파트입구,126.9033226,37.55916537
bus,bus,망원2동주민센터,126.9030951,37.56000591
bus,bus,망원2동주민센터,126.9029286,37.56008056
bus,bus,청기와빌라,126.9043928,37.56078228
bus,bus,청기와빌라,126.9047513,37.56076057
bus,bus,망원정입구,126.9069936,37.55259394
bus,bus,성산초등학교,126.9100992,37.55359386
bus,bus,서서울농협,126.9060628,37.55355312
bus,bus,서서울농협,126.9060056,37.55340865
bus,bus,망원1동주민센터,126.9048936,37.55562355
bus,bus,망원1동주민센터,126.9051055,37.5554408
bus,bus,동교초등학교,126.9042154,37.55794625
bus,bus,동교초등학교,126.9040871,37.55789095
bus,bus,월드컵파크7단지,126.8784199,37.58114971
bus,bus,월드컵파크7단지,126.878963,37.581876
bus,bus,월드컵경기장북측,126.8994696,37.57285546
bus,bus,월드컵경기장북측,126.898104,37.573967
bus,bus,경성중고.홍대부속여중고입구,126.9156529,37.5597317
bus,bus,한강버스망원선착장,126.897648,37.555741
bus,bus,삼진제약,126.9267223,37.55335376
bus,bus,홍대입구역사거리,126.9222054,37.55473841
bus,bus,상암DMC홍보관.YTN,126.891323,37.577985
bus,bus,상암DMC홍보관.YTN,126.8912876,37.57746059
bus,bus,월드컵파크5단지.상암중고등학교입구,126.886335,37.580921
bus,bus,월드컵파크5단지,126.8865178,37.58033328
bus,bus,구룡근린공원,126.8826124,37.58343101
bus,bus,상암고등학교,126.8841995,37.58192392
bus,bus,월드컵파크3단지후문,126.889762,37.571242
bus,bus,서강대후문.마포아트센터,126.9437706,37.54982788
bus,bus,월드컵파크4단지후문.JTBC,126.8898954,37.57736148
bus,bus,디지털미디어시티역2번출구,126.8996741,37.57520782
bus,bus,월드컵파크4단지후문.JTBC,126.8899456,37.57785707
bus,bus,누리꿈스퀘어.MBC,126.889637,37.578988
bus,bus,월드메르디앙아파트,126.9234284,37.54507349
bus,bus,월드메르디앙아파트,126.924291,37.54480912
bus,bus,한강밤섬자이아파트,126.9277927,37.54573584
bus,bus,한강밤섬자이아파트,126.9277295,37.54554928
bus,bus,서강해모로아파트,126.9294971,37.54568641
bus,bus,서강해모로아파트,126.9296149,37.54549455
bus,bus,서교동주민센터.마포신문사,126.9163533,37.55489152
bus,bus,동교로사거리,126.9198284,37.55564455
bus,bus,월드컵경기장북측,126.8979917,37.57375802
bus,bus,강변한신코아,126.9439785,37.53744031
bus,bus,난지한강공원,126.8781937,37.56800892
bus,bus,난지한강공원,126.8750873,37.56876425
bus,bus,월드컵공원입구.문화비축기지입구,126.892749,37.568177
bus,bus,디지털미디어시티역,126.9007549,37.57507808
bus,bus,월드컵파크9.10.11.12단지,126.878833,37.58533
bus,bus,월드컵파크9.10.11.12단지,126.8799672,37.58439531
bus,bus,용마루고개.브라운스톤공덕아파트,126.9568298,37.54113305
bus,bus,하늘초등학교,126.879658,37.585322
bus,bus,월드컵파크10단지,126.8813484,37.58620545
bus,bus,월드컵파크11.12단지,126.8808993,37.58627043
bus,bus,수색교,126.883982,37.58721493
bus,bus,수색교,126.8839599,37.58708175
bus,bus,가좌역1번출구,126.9149413,37.56831592
bus,bus,가좌역,126.9153689,37.5678974
bus,bus,디지털미디어시티역3번출구A,126.9007798,37.57552634
bus,bus,청구아파트.참누리아파트,126.9028582,37.57423215
bus,bus,청구아파트.참누리아파트,126.9031032,37.57383317
bus,bus,중동현대아파트,126.9072676,37.57168561
bus,bus,중동현대아파트,126.9072884,37.57146364
bus,bus,가좌행복주택.건영월드컵아파트,126.9121016,37.56945135
bus,bus,가좌행복주택.건영월드컵아파트,126.9120367,37.56930489
bus,bus,월드컵아이파크,126.9136074,37.56673371
bus,bus,월드컵아이파크,126.9136847,37.56647135
bus,bus,DMC첨단산업센터,126.8865456,37.58405944
bus,bus,DMC첨단산업센터,126.8866227,37.58361875
bus,bus,SBS.YTN,126.8943777,37.57982979
bus,bus,SBS.YTN,126.8939588,37.57983167
bus,bus,공항철도디지털미디어시티역,126.8990065,37.57669838
bus,bus,공항철도디지털미디어시티역,126.8981968,37.57696348
bus,bus,디지털미디어시티역3번출구,126.9005842,37.57535524
bus,bus,상암동주민센터앞,126.8939275,37.5784614
bus,bus,MBC,126.8907318,37.58208346
bus,bus,MBC,126.890786,37.58182673
bus,bus,난지천공원.박정희대통령기념관,126.8861729,37.57441276
bus,bus,공덕시장,126.9541673,37.54438686
bus,bus,마포16번종점,126.8988594,37.5608656
bus,bus,서부면허시험장.월드컵파크8단지,126.8821106,37.57853201
bus,bus,창전중앙하이츠아파트,126.9275263,37.5499192
bus,bus,망원유수지.마포구민체육센터,126.8985925,37.55649687
bus,bus,양화진성지,126.9119308,37.54564037
bus,bus,홍대입구역,126.9236679,37.55732547
bus,bus,홍대입구역,126.9234387,37.55772827
bus,bus,아현전철역,126.9562462,37.55713682
bus,bus,샛별문방구.마포전철역,126.9476288,37.5398243
bus,bus,청암대,126.9477362,37.53574152
bus,bus,한겨레신문사,126.9589794,37.5471556
bus,bus,동원데자뷰아파트,126.8992212,37.56033787
bus,bus,창전삼성아파트109동,126.9302782,37.55024461
bus,bus,홍대후문,126.9273675,37.55120613
bus,bus,신촌수정탕,126.9375706,37.54979815
bus,bus,태양빌딩,126.899382,37.55611
bus,bus,난지천공원.박정희대통령기념관,126.8860527,37.57408838
bus,bus,다운교회,126.9128255,37.54562502
bus,bus,동교로사거리,126.9210303,37.55579133
bus,bus,코오롱아파트106동앞,126.9231009,37.56090911
bus,bus,가든호텔.삼성프라자,126.9492093,37.54074484
bus,bus,우성아파트3동,126.9475069,37.53616489
bus,bus,대상아파트,126.899642,37.55974261
bus,bus,디지털미디어시티역9번출구,126.8969822,37.57777729
bus,bus,창전삼성아파트107동,126.9309953,37.55073162
bus,bus,서강유치원,126.927995,37.55191207
bus,bus,삼익아파트입구.신촌숲아이파크,126.9356035,37.54990702
bus,bus,용약국,126.9368473,37.5544791
bus,bus,월드컵파크3단지,126.8883543,37.57262531
bus,bus,한이맨션,126.9141581,37.54551586
bus,bus,코오롱아파트104동앞,126.9219754,37.56229335
bus,bus,돼지슈퍼,126.961677,37.556961
bus,bus,형제식당,126.961069,37.557353
bus,bus,하나님의교회,126.9598793,37.54621801
bus,bus,신부파스카아파트,126.9003564,37.55875742
bus,bus,창전삼성아파트104동,126.9315847,37.55107709
bus,bus,육완순무용원,126.9290988,37.55273544
bus,bus,신수경남아파트,126.9336172,37.55001045
bus,bus,성원아파트,126.901603,37.556576
bus,bus,서일빌딩,126.9159826,37.54541625
bus,bus,청원빌딩,126.918165,37.55841517
bus,bus,코오롱아파트사거리,126.9213939,37.56303456
bus,bus,신일약국,126.9625988,37.55601006
bus,bus,아현실버복지관,126.9602156,37.55764126
bus,bus,S마트,126.943554,37.547055
bus,bus,동교초등학교,126.9014439,37.55722737
bus,bus,창전삼성아파트입구,126.9324081,37.55162993
bus,bus,와우공원입구,126.9300208,37.55318113
bus,bus,마포소방서,126.9326945,37.5490809
bus,bus,광흥창역.서강동주민센터,126.9326343,37.54830043
bus,bus,대흥역,126.9410725,37.54807164
bus,bus,동교초등학교,126.9029521,37.55681141
bus,bus,마포농수산물시장.월드컵경기장,126.8972676,37.56606894
bus,bus,마포새빛문화숲,126.9179054,37.54528965
bus,bus,경성고교입구,126.9166359,37.56011118
bus,bus,대룡빌딩,126.9222717,37.56368213
bus,bus,공덕역입구,126.9515801,37.54203638
bus,bus,성원아파트,126.901586,37.556736
bus,bus,한강공원입구,126.899256,37.556266
bus,bus,금호태영아파트,126.9317249,37.55372008
bus,bus,경의선책거리.산울림소극장,126.9303701,37.55492495
bus,bus,신수동성당.신수동주민센터,126.9338505,37.54726044
bus,bus,서강수협.신수중학교,126.93239,37.54531505
bus,bus,용강초등학교,126.9435526,37.54705602
bus,bus,망원동사거리,126.904322,37.55714
bus,bus,마포구청.마포구청역,126.9009459,37.56575039
bus,bus,마포새빛문화숲후문,126.9216549,37.54510097
bus,bus,마포FM,126.9177139,37.56099649
bus,bus,연남동주민센터,126.9230682,37.56408634
bus,bus,도화현대1차아파트111동앞,126.9543656,37.54117514
bus,bus,성원아파트,126.9371835,37.54717215
bus,bus,한국출판콘텐츠센터,126.9353845,37.54469572
bus,bus,서울여자중고등학교,126.9471496,37.54705538
bus,bus,망원시장,126.905979,37.557492
bus,bus,월드컵경기장역,126.9002903,37.56927041
bus,bus,상수동,126.92305,37.54649067
bus,bus,경성중고.홍익디자인고,126.9192591,37.56191397
bus,bus,에덴지우아파트,126.9242178,37.5645908
bus,bus,도화현대1차아파트,126.9554309,37.5404826
bus,bus,망원유수지.마포구민체육센터,126.899167,37.55588
bus,bus,마포세무서,126.9389468,37.54701628
bus,bus,신수현대아파트.래미안웰스트림,126.936702,37.54371799
bus,bus,염리삼성아파트,126.9475662,37.54848561
bus,bus,구)망원우체국사거리,126.9076978,37.55782498
bus,bus,상수역,126.9235905,37.5476372
bus,bus,코오롱아파트사거리,126.920851,37.56369831
bus,bus,에덴맨션,126.9249462,37.56398392
bus,bus,서부수도사업소,126.9598728,37.55680483
bus,bus,화평교회,126.9011589,37.55443735
bus,bus,신촌역,126.9348063,37.55562043
bus,bus,굴다리시장,126.9414168,37.54627864
bus,bus,신석초등학교,126.9386569,37.54316395
bus,bus,일성여자중고등학교,126.9484113,37.54887345
bus,bus,망원전철역,126.909936,37.556111
bus,bus,상수두산아파트,126.924441,37.54754675
bus,bus,경성중고후문,126.9202968,37.56437916
bus,bus,하모니마트사거리,126.9253883,37.56336606
bus,bus,만물사부동산,126.9607372,37.55534805
bus,bus,하나님의교회,126.9553128,37.53933186
bus,bus,MBC,126.8917373,37.57962812
bus,bus,월드컵파크4단지,126.8877411,37.57780148
bus,bus,상암중학교,126.8872439,37.57897175
bus,bus,서울산업진흥원.국악방송,126.8889507,37.58073707
bus,bus,우리기술사옥.한국지역정보개발원,126.8878786,37.58226098
bus,bus,DMC빌,126.8855909,37.58239265
bus,bus,우리금융상암센터.DMC빌,126.8855752,37.58193216
bus,bus,도화현대1차아파트단지내,126.954593,37.53978296
bus,bus,상암고등학교,126.8825327,37.58097801
bus,bus,상암월드컵파크6.7단지,126.8805398,37.58127348
bus,bus,상암월드컵파크6.7단지,126.8806238,37.58105871
bus,bus,상암고등학교,126.8836708,37.5806846
bus,bus,스탠포드호텔,126.8861172,37.58242252
bus,bus,스탠포드호텔,126.8856847,37.58245094
bus,bus,월드컵파크6단지상가,126.8856639,37.57980675
bus,bus,공덕역10번출구,126.9530953,37.54184792
bus,bus,공덕역10번출구,126.952886,37.54183432
bus,bus,웨딩타운,126.9515835,37.55697056
bus,bus,상지초등학교,126.8814544,37.57972097
bus,bus,아현전철역,126.9568347,37.55717411
bus,bus,스탠포드호텔,126.8865649,37.58255931
bus,bus,우리기술사옥.한국지역정보개발원,126.8878117,37.58202676
bus,bus,전자회관,126.8886559,37.58080568
bus,bus,상암중학교,126.8872133,37.57933049
bus,bus,월드컵파크6단지,126.8873114,37.57817863
bus,bus,YTN뉴스퀘어.CJE&M,126.891577,37.579007
bus,bus,R2(홍대걷고싶은거리),126.924971,37.556163
bus,bus,경의선숲길공원(홍대입구역3번출구),126.925221,37.558837
bus,bus,경의선숲길공원(연남동),126.921448,37.563432
bus,bus,망원&월드컵시장(망리단길),126.90592,37.557656
bus,bus,망원한강공원(서울함공원),126.899189,37.556253
bus,bus,서울월드컵경기장(마포농수산물시장),126.89647,37.566631
bus,bus,하늘공원,126.892421,37.566661
bus,bus,난지천공원(박정희대통령기념관),126.886027,37.574677
bus,bus,난지캠핑장,126.875156,37.568809
bus,bus,마포반려동물캠핑장(난지물놀이장),126.880352,37.565848
bus,bus,서울양화나루와잠두봉유적(하늘길),126.911838,37.545677
bus,bus,마포새빛문화숲,126.918056,37.545309
bus,bus,마포용강맛길,126.944071,37.539414
bus,bus,도화꽃길.갈매기골목(공덕역9번출구),126.951822,37.542683
bus,bus,경의선숲길공원(염리동),126.949433,37.543812
bus,bus,R6(레드로드광장.상수역),126.920695,37.547927
bus,bus,R4(홍대축제거리),126.921447,37.550685
bus,bus,마포365구민센터(마포365천문대),126.922144,37.545007
bus,bus,마포한강아이파크아파트,126.9041145,37.55242313
bus,bus,중동초등학교,126.9101093,37.56682282
bus,bus,대흥태영아파트,126.9430639,37.5457514
bus,bus,용강동주민센터,126.940558,37.54188282
bus,bus,마포현대아파트,126.9491538,37.54877555
bus,bus,성산초등학교,126.9123429,37.55422631
bus,bus,서강초등학교,126.9262643,37.54749023
bus,bus,경의선숲길공원입구,126.9190511,37.56589395
bus,bus,대명아파트,126.9243117,37.56245057
bus,bus,환일고등학교,126.9608191,37.55456232
bus,bus,용산성당.현대홈타운,126.9531661,37.53760632
bus,bus,가구단지,126.9607211,37.55802339
bus,bus,하모니마트,126.905998,37.55228047
bus,bus,성모병원사거리,126.9121224,37.56461395
bus,bus,창전삼성아파트입구,126.9325189,37.55177868
bus,bus,대흥세양아파트,126.944727,37.54484569
bus,bus,아현1동경로당,126.9610258,37.55360566
bus,bus,마포전철역,126.9445498,37.53961835
bus,bus,공덕삼성3차아파트후문,126.951238,37.54915261
bus,bus,고니빌딩,126.9140403,37.55451411
bus,bus,서강쌍용아파트.광흥창역,126.9302872,37.54794592
bus,bus,사천고가앞,127.074999,37.613647
bus,bus,원효초등학교,126.9509197,37.53621232
bus,bus,새서울의원,126.9070201,37.55125951
bus,bus,창전삼성아파트104동,126.93149,37.55128247
bus,bus,와우산로오거리,126.929964,37.55444232
bus,bus,마포자이아파트,126.9460098,37.54410468
bus,bus,성지빌딩,126.9457763,37.54147337
bus,bus,엘지빌딩,126.9538167,37.54866591
bus,bus,서교동주민센터,126.9153507,37.55474033
bus,bus,이랜드,126.9315366,37.54919918
bus,bus,만리동고개,126.9622626,37.55161892
bus,bus,한강타운.우성아파트16동앞,126.9495167,37.53593869
bus,bus,공덕전철역,126.9526849,37.54328394
bus,bus,남경장,126.9098198,37.54875837
bus,bus,창전삼성아파트107동,126.930916,37.55084962
bus,bus,와우공원입구,126.9299421,37.55326111
bus,bus,염리초등학교,126.94676,37.54260289
bus,bus,염리초등학교,126.9471368,37.54262649
bus,bus,아현동주민센터,126.9531058,37.54711827
bus,bus,우리은행서교동지점,126.9173478,37.55325944
bus,bus,마포노인복지관,126.9323104,37.54952942
bus,bus,공덕동주민센터,126.9600892,37.55052035
bus,bus,청암대,126.9478811,37.5358266
bus,bus,성서초등학교,126.9126082,37.55866259
bus,bus,마포역서울가든호텔,126.9471087,37.54074048
bus,bus,창전어린이공원,126.929512,37.55027657
bus,bus,창전어린이공원,126.9292518,37.55016387
bus,bus,창전삼성아파트109동,126.9303623,37.55040416
bus,bus,육완순무용원,126.9290569,37.55285513
bus,bus,중부여성발전센터,126.9451382,37.54121807
bus,bus,재화스퀘어,126.9468983,37.54389603
bus,bus,공덕전철역,126.9510177,37.54552068
bus,bus,마포구청역,126.9027355,37.56252212
bus,bus,마포구청역,126.9029579,37.56282351
bus,bus,월드컵파크7단지,126.8804641,37.58225564
bus,bus,월드컵파크7단지,126.8792408,37.58198442
bus,bus,상암동입구,126.8994147,37.57378466
bus,bus,상암동입구,126.8983845,37.5738247
bus,bus,상암월드컵파크5단지,126.8864769,37.58084734
bus,bus,상암월드컵파크5단지,126.8864067,37.58047561
bus,bus,홍대입구역사거리,126.9209776,37.55452595
bus,bus,창전현대홈타운,126.9327234,37.55087409
bus,bus,삼우빌딩,126.957945,37.54921154
bus,bus,합정역,126.9147926,37.54984878
bus,bus,희성교회,126.9140807,37.55680382
bus,bus,서강유치원,126.9279628,37.55204132
bus,bus,마포전철역,126.9442692,37.53962092
bus,bus,한국컴퓨터,126.9449341,37.54492869
bus,bus,신촌연세병원.기업은행,126.9332204,37.55199173
bus,bus,공덕동성당,126.9568867,37.54838123
bus,bus,우리은행서교동지점,126.9175337,37.55194307
bus,bus,서교동주민센터.마포신문사,126.9162481,37.55487253
bus,bus,홍대후문,126.9273099,37.55130886
bus,bus,대흥태영아파트,126.9430909,37.54595146
bus,bus,동도중학교.서울디지인고등학교,126.9455045,37.54644639
bus,bus,서울서부지방법원,126.9553486,37.5488
bus,bus,세븐일레븐,126.9559962,37.54040681
bus,bus,동교로사거리,126.9198714,37.55565809
bus,bus,신석초등학교,126.9388467,37.54342321
bus,bus,굴다리시장,126.9417133,37.54638962
bus,bus,서교동주민센터,126.9150521,37.55559976
bus,bus,서교푸르지오아파트,126.9231792,37.55362727
bus,bus,홍대입구역,126.9232163,37.55668973
bus,bus,신수현대아파트.래미안웰스트림,126.9369441,37.54383346
bus,bus,마포세무서,126.9390394,37.54729837
bus,bus,대흥역사거리,126.9423208,37.5481047
bus,bus,신촌역,126.9356328,37.55532442
bus,bus,마포경찰서,126.9553279,37.55033844
bus,bus,도화현대1차아파트111동앞,126.9545639,37.54124031
bus,bus,홍대정문,126.9238877,37.5529818
bus,bus,동교로사거리,126.9197614,37.55586887
bus,bus,한국출판콘텐츠센터,126.9355502,37.54474732
bus,bus,신수세양아파트,126.9373248,37.54740921
bus,bus,서교동교회,126.9192023,37.55166218
bus,bus,애오개역,126.956534,37.55259464
bus,bus,공덕역입구,126.9516244,37.5422235
bus,bus,레드로드입구,126.9210953,37.5508704
bus,bus,서교동주민센터.마포신문사,126.9161415,37.55506619
bus,bus,서강수협.신수중학교,126.9325019,37.54547551
bus,bus,신수동성당.신수동주민센터,126.934707,37.54748258
bus,bus,숭문중고등학교후문,126.9453442,37.55209168
bus,bus,레드로드입구,126.9214466,37.55064276
bus,bus,가든호텔.삼성프라자,126.9490519,37.54074284
bus,bus,희성교회,126.9142956,37.55687155
bus,bus,광흥창역.서강동주민센터,126.9328244,37.54812266
bus,bus,마포프레스티지자이아파트,126.9460687,37.5534761
bus,bus,홍대정문,126.923651,37.55200396
bus,bus,아현초등학교,126.9558084,37.55583697
bus,bus,샛별문방구.마포전철역,126.9475974,37.54005712
bus,bus,상지초등학교,126.8813929,37.57956518
bus,bus,합정역1번출구,126.9149514,37.55058599
bus,bus,성서초등학교,126.9128379,37.55868529
bus,bus,마포소방서,126.9331169,37.5504232
bus,bus,이대전철역,126.9460216,37.55591353
bus,bus,홍대정문,126.9248315,37.55315091
bus,bus,라사라패션직업전문학교,126.9295117,37.55412787
bus,bus,사천고가앞,126.9174119,37.56691465
bus,bus,S마트,126.947454,37.53883395
bus,bus,경성중고사거리,126.9161669,37.56064397
bus,bus,서교푸르지오아파트,126.9231795,37.55391013
bus,bus,경의선숲길공원입구,126.9191849,37.56546318
bus,bus,우성아파트입구,126.9473838,37.53796896
bus,bus,성미약수터,126.9146652,37.5622973
bus,bus,경성중고후문,126.9201211,37.56443625
bus,bus,우성아파트3동,126.9473963,37.53640347
bus,bus,하모니마트,126.9061199,37.55252116
bus,bus,성모병원사거리,126.9125265,37.56464399
bus,bus,코오롱아파트사거리,126.9208408,37.56358079
bus,bus,도화현대1차아파트,126.9553042,37.54045372
bus,bus,마포한강아이파크아파트,126.9041742,37.55263854
bus,bus,중동초등학교,126.9107017,37.56657456
bus,bus,신한은행서교동금융센터점,126.918354,37.55738535
bus,bus,경성중고.홍익디자인고,126.9194964,37.56228718
bus,bus,망원파출소.롯데장학관,126.902646,37.55368977
bus,bus,대우미래사랑아파트,126.9169681,37.556741
bus,bus,효성약국,126.9177091,37.56120824
bus,bus,화평교회,126.9013092,37.55461589
bus,bus,성산시영아파트,126.9036833,37.56997337
bus,bus,한국해양전략연구소,126.9157158,37.55615891
bus,bus,망원파출소.롯데장학관,126.9027471,37.55345583
bus,bus,망원유수지.마포구민체육센터,126.8992531,37.55598562
bus,bus,서교동주민센터,126.9146083,37.55564539
bus,bus,창전삼성아파트,126.932527,37.55158314
bus,bus,임오빌딩,126.9173994,37.55877057
bus,bus,월드컵경기장역,126.8983131,37.5738733
bus,bus,새화빌딩,126.9134454,37.5551111
bus,bus,신촌이랜드청년주택,126.9315214,37.54951163
bus,bus,성산초등학교,126.9119273,37.55441974
bus,bus,우리은행서교동지점,126.9175609,37.55336318
bus,bus,서강쌍용아파트.광흥창역,126.9301264,37.54797196
bus,bus,동교로사거리,126.9210454,37.55605972
bus,bus,동교초등학교,126.9016286,37.55708966
bus,bus,망원전철역,126.910258,37.556114
bus,bus,서교동주민센터,126.9152772,37.55565038
bus,bus,서강초등학교,126.9263557,37.5477462
bus,bus,신부파스카아파트,126.9004729,37.55878545
bus,bus,KBS미디어센터,126.8912678,37.5762495
bus,bus,구)망원우체국사거리,126.907297,37.557933
bus,bus,홍대후문,126.9254084,37.54776813
bus,bus,대상아파트,126.8998549,37.55965628
bus,bus,월드컵파크2단지,126.8903117,37.57525579
bus,bus,망원동월드컵시장,126.905989,37.55762576
bus,bus,상수역,126.9223889,37.54783917
bus,bus,동원데자뷰아파트,126.8994205,37.56026595
bus,bus,하나은행망원동지점,126.904716,37.557387
bus,bus,레드로드입구,126.9205037,37.54792573
bus,bus,마포16번종점,126.8989567,37.56092786
bus,bus,서부면허시험장.월드컵파크8단지,126.8819695,37.57825481
bus,bus,동교초등학교,126.9029564,37.55700155
bus,bus,합정동,126.9181202,37.54760741
bus,bus,마포새빛문화숲,126.9171164,37.54550986
bus,bus,서일빌딩,126.9159632,37.5455541
bus,bus,삼성래미안공덕2차201동앞,126.961189,37.551177
bus,bus,성우맨션,126.9142497,37.54563577
bus,bus,다운교회,126.9127953,37.54573653
bus,bus,월드컵경기장역,126.9001462,37.56951561
bus,bus,마포구청.마포구청역,126.8995753,37.5663308
bus,bus,상암고등학교,126.8843873,37.58205571
bus,bus,상암고등학교,126.8834948,37.58233666
bus,bus,우성아파트입구,126.9475018,37.53798007
bus,bus,망원교회,126.9001617,37.55623509
bus,bus,망원교회,126.9005292,37.55649582
bus,bus,신촌역,126.9359752,37.55469925
bus,bus,경성중고사거리,126.9157402,37.56062024
bus,bus,삼진제약,126.92683,37.55320742
bus,bus,한국영화아카데미,126.9294391,37.55429814
bus,bus,서교동교회,126.9194138,37.55175064
bus,bus,성산2동주민센터,126.9083872,37.56802445
bus,bus,월드컵파크7단지,126.8798689,37.58041057
bus,bus,창전삼성아파트110동,126.9283524,37.54993548
bus,bus,신촌역,126.9358957,37.55428706
bus,bus,신촌역,126.9356256,37.5544909
bus,bus,신촌농협.하나로마트,126.9332008,37.55618812
bus,bus,기업은행.신촌연세병원,126.9334876,37.55316601
bus,bus,세븐일레븐,126.9559382,37.54015114
bus,bus,아현고개,126.9469798,37.55662043
bus,bus,백합아파트,126.9009302,37.55795052
bus,bus,백합아파트,126.9010706,37.55793892
bus,bus,홍익병원목동관,126.86403,37.53090839
bus,bus,금호어울림.대원칸타빌아파트,126.8665441,37.53269073
bus,bus,목동3단지후문,126.8699099,37.53432434
bus,bus,영도초등학교,126.8705188,37.53555591
bus,bus,신목중학교.목동2단지후문,126.8735523,37.53816526
bus,bus,목동2단지,126.8779874,37.53659993
bus,bus,목동3단지,126.875742,37.534747
bus,bus,목동4단지상가.목동종합운동장,126.875115,37.53229799
bus,bus,목동3.4단지사잇길,126.8719803,37.53279586
bus,bus,목동사거리,126.8638355,37.53326952
bus,bus,영도중.강서고입구.기아양서대리점,126.863622,37.53617351
bus,bus,목동시장.대일고교.배광교회,126.8638409,37.539005
bus,bus,신목중학교,126.8718965,37.53712282
bus,bus,목동스카이아파트.목동3단지,126.8696103,37.53428779
bus,bus,금호어울림.대원칸타빌아파트,126.8668606,37.53287805
bus,bus,신목동역2번출구,126.8823418,37.54385476
bus,bus,신목동역1번출구,126.882069,37.54392207
bus,bus,경서농협,126.856298,37.521363
bus,bus,목동2차성원아파트,126.8631752,37.54229504
bus,bus,목3동주민센터.현대아이파크.실로암안과,126.862401,37.54483252
bus,bus,등촌역6번출구.목동깨비시장,126.8639369,37.54969481
bus,bus,월촌초등학교,126.8770703,37.54118755
bus,bus,월촌초등학교.우성아파트,126.8753673,37.54050303
bus,bus,목원초등학교.서울지방식품의약품안전청,126.8811364,37.54253255
bus,bus,용왕산,126.8742324,37.53913006
bus,bus,한국전파진흥협회,126.8814977,37.54594356
bus,bus,목동한신청구아파트,126.8801651,37.54063836
bus,bus,목동한신청구아파트,126.8803505,37.54072866
bus,bus,목동1.2단지사잇길,126.8784758,37.5383884
bus,bus,월촌중학교.목동1단지,126.881671,37.53791238
bus,bus,양천YMCA.서울에너지공사,126.8826598,37.53884228
bus,bus,양천YMCA.서울에너지공사,126.8828573,37.53903531
bus,bus,목동5단지C상가.목동운동장북문,126.8774929,37.53281973
bus,bus,파리공원,126.8783258,37.53462166
bus,bus,목동5단지B상가.목5동주민센터,126.8813067,37.53576989
bus,bus,이대목동병원.목동6단지앞,126.8844278,37.53684743
bus,bus,목동아파트601동앞.이대병원,126.8832528,37.53589268
bus,bus,목동아파트5.6단지사잇길.경인초교,126.8838504,37.53287009
bus,bus,오목교역3번출구,126.8763829,37.52506981
bus,bus,양정고등학교,126.8879022,37.53522316
bus,bus,목1동주민센터.양천소방서,126.87358,37.529802
bus,bus,목동역3번출구.홍익병원,126.8644324,37.52738143
bus,bus,CBS방송국,126.8741491,37.52809722
bus,bus,목운초등학교.목운중학교,126.8737705,37.5264187
bus,bus,목동7단지동문,126.8702312,37.52850969
bus,bus,목운초등학교.목운중학교,126.8733948,37.52612619
bus,bus,목동운동장남문.아이스링크,126.8765922,37.52847438
bus,bus,목동7단지.종로학원,126.8687626,37.52567217
bus,bus,오목교역1번출구.대학빌딩,126.873313,37.524957
bus,bus,오목교역.동신한방병원,126.8768222,37.52444873
bus,bus,갈산초등학교정문,126.8704858,37.51280494
bus,bus,오목교역6번출구.청학빌딩,126.8754466,37.5234269
bus,bus,신목동새마을금고,126.8736392,37.52106964
bus,bus,서울출입국외국인청사거리,126.8714242,37.518983
bus,bus,오목교역.동신한방병원,126.8769219,37.52408548
bus,bus,신목초등학교입구,126.870927,37.517471
bus,bus,목동14단지상가,126.8718896,37.51470815
bus,bus,현대아파트정문,126.8774211,37.51978505
bus,bus,현대아파트정문,126.8782363,37.52078792
bus,bus,삼성아파트정문,126.8769041,37.51634952
bus,bus,현대아파트109동앞,126.87715,37.51811503
bus,bus,현대아파트후문,126.8781722,37.52193044
bus,bus,목동14단지C상가앞,126.8741756,37.51404611
bus,bus,목일중학교,126.8739268,37.51401882
bus,bus,목동13단지,126.8693991,37.51426843
bus,bus,목동14단지,126.8695819,37.51474221
bus,bus,신트리공원,126.8579171,37.51448906
bus,bus,목동12.13단지사잇길,126.8635453,37.51305394
bus,bus,목동12.13단지사잇길,126.8632703,37.5132321
bus,bus,신목초등학교입구,126.8707857,37.51730176
bus,bus,목동14단지관리사무소앞,126.8722112,37.51514323
bus,bus,목동11단지,126.8583087,37.51321989
bus,bus,목동14단지관리사무소앞,126.8716908,37.51479619
bus,bus,양천구청역,126.8653279,37.51256669
